Date,Close/Last,Volume,Open,High,Low
06/15/2021,174.05,7550154,174.78,174.915,173.34
06/14/2021,174.71,7733645,173.16,175.06,172.95
06/11/2021,175.74,7836860,176.33,176.57,175.48
06/10/2021,177.74,9896612,176.70,177.85,176.48
06/09/2021,176.98,6346094,177.38,177.80,176.78
06/08/2021,177.32,5905832,177.23,177.54,176.37
06/07/2021,177.87,7709094,176.96,177.90,176.63
06/04/2021,177.16,8375264,176.65,177.57,176.61
06/03/2021,175.27,10153900,175.83,175.83,174.66
06/02/2021,178.77,6613106,178.34,178.78,177.97
06/01/2021,177.90,9143250,178.76,178.85,177.19
05/28/2021,178.38,9968324,177.46,178.43,177.2411
05/27/2021,177.71,7992951,177.39,177.82,176.81
05/26/2021,177.64,8495383,178.368,178.61,177.04
05/25/2021,177.95,8986945,176.15,177.95,176.04
05/24/2021,176.35,5557339,176.15,176.59,175.87
05/21/2021,176.04,7677190,176.58,176.8602,175.145
05/20/2021,175.96,9802799,175.32,176.46,175.11
05/19/2021,175.16,20741110,175.14,177.00,174.345
05/18/2021,175.04,7294010,175.18,175.21,174.46
05/17/2021,174.70,11940700,173.30,175.00,173.28
05/14/2021,172.69,9686777,172.05,172.70,171.82
05/13/2021,171.13,8078266,170.35,171.27,170.225
05/12/2021,170.43,12666260,171.432,171.835,170.345
05/11/2021,172.14,8348213,170.558,172.17,170.27
05/10/2021,172.11,8276584,172.74,172.84,171.78
05/07/2021,171.59,14748630,171.53,172.5501,171.00
05/06/2021,170.06,13574070,167.95,170.29,167.92
05/05/2021,167.27,3174181,166.63,167.31,166.61
05/04/2021,166.58,10267410,167.69,168.55,165.50
05/03/2021,167.81,9014708,167.61,168.43,167.41
04/30/2021,165.66,6248711,165.86,166.00,165.24
04/29/2021,166.22,9067627,165.58,166.26,164.47
04/28/2021,166.91,6932217,165.75,166.96,165.49
04/27/2021,166.42,5363499,166.92,167.15,166.28
04/26/2021,166.84,4786613,166.63,166.865,166.05
04/23/2021,166.40,7107484,167.37,167.53,165.78
04/22/2021,167.04,7680140,167.11,167.53,166.4901
04/21/2021,168.13,8380178,167.18,168.39,167.15
04/20/2021,166.48,6531979,165.65,166.81,165.62
04/19/2021,165.89,5721727,165.91,166.44,165.72
04/16/2021,166.35,10057600,166.24,166.811,165.94
04/15/2021,165.35,8250646,164.07,165.79,164.03
04/14/2021,162.72,6312296,162.77,163.05,162.30
04/13/2021,163.43,6995903,163.18,163.85,163.03
04/12/2021,162.28,4896669,162.73,162.80,161.81
04/09/2021,163.27,6657898,162.75,163.66,162.48
04/08/2021,164.51,6574524,164.168,164.77,164.14
04/07/2021,162.76,5436014,162.82,163.31,162.50
04/06/2021,163.22,6761166,162.79,163.53,162.75
04/05/2021,161.92,6163799,161.52,162.4047,161.36
04/01/2021,161.98,7105228,161.56,162.11,161.28
03/31/2021,159.96,10623770,158.06,160.68,158.05
03/30/2021,157.57,8353246,157.94,158.20,157.55
03/29/2021,160.31,8409316,161.46,161.52,159.83
03/26/2021,162.24,6153894,161.71,162.73,161.6499
03/25/2021,161.78,8398596,163.0599,163.5799,161.32
03/24/2021,162.37,6183666,162.21,162.89,161.94
03/23/2021,161.81,6048301,162.45,162.49,161.592
03/22/2021,163.00,5239970,162.27,163.13,162.16
03/19/2021,163.24,6868892,162.56,163.43,162.4299
03/18/2021,162.56,8731762,161.15,162.82,161.11
